xM,logK,absS,absA,cosdphi,alpha
-0.105528,-3.974874,4.856659e-06,1.475121e-03,-0.324807,-0.002139
-0.103015,-3.974874,2.871409e-06,1.474135e-03,0.324789,0.001265
-0.100503,-3.974874,1.060323e-05,1.471088e-03,0.324797,0.004682
-0.097990,-3.974874,1.832738e-05,1.465983e-03,0.324798,0.008120
-0.095477,-3.974874,2.603243e-05,1.458829e-03,0.324799,0.011588
-0.092965,-3.974874,3.370698e-05,1.449633e-03,0.324799,0.015096
-0.090452,-3.974874,4.133966e-05,1.438410e-03,0.324799,0.018654
-0.087940,-3.974874,4.891914e-05,1.425174e-03,0.324799,0.022271
-0.085427,-3.974874,5.643417e-05,1.409944e-03,0.324799,0.025959
-0.082915,-3.974874,6.387360e-05,1.392741e-03,0.324800,0.029729
-0.080402,-3.974874,7.122635e-05,1.373589e-03,0.324800,0.033594
-0.077889,-3.974874,7.848148e-05,1.352513e-03,0.324800,0.037567
-0.075377,-3.974874,8.562820e-05,1.329545e-03,0.324800,0.041664
-0.072864,-3.974874,9.265583e-05,1.304714e-03,0.324800,0.045901
-0.070352,-3.974874,9.955391e-05,1.278057e-03,0.324800,0.050295
-0.067839,-3.974874,1.063121e-04,1.249610e-03,0.324800,0.054868
-0.065327,-3.974874,1.129204e-04,1.219413e-03,0.324800,0.059643
-0.062814,-3.974874,1.193688e-04,1.187507e-03,0.324800,0.064645
-0.060302,-3.974874,1.256478e-04,1.153938e-03,0.324800,0.069904
-0.057789,-3.974874,1.317479e-04,1.118753e-03,0.324800,0.075453
-0.055276,-3.974874,1.376600e-04,1.082000e-03,0.324800,0.081330
-0.052764,-3.974874,1.433752e-04,1.043731e-03,0.324800,0.087582
-0.050251,-3.974874,1.488850e-04,1.003999e-03,0.324800,0.094258
-0.047739,-3.974874,1.541810e-04,9.628603e-04,0.324800,0.101419
-0.045226,-3.974874,1.592554e-04,9.203720e-04,0.324800,0.109135
-0.042714,-3.974874,1.641006e-04,8.765937e-04,0.324800,0.117489
-0.040201,-3.974874,1.687092e-04,8.315866e-04,0.324800,0.126579
-0.037688,-3.974874,1.730743e-04,7.854137e-04,0.324800,0.136517
-0.035176,-3.974874,1.771894e-04,7.381397e-04,0.324800,0.147440
-0.032663,-3.974874,1.810482e-04,6.898309e-04,0.324800,0.159503
-0.030151,-3.974874,1.846451e-04,6.405548e-04,0.324800,0.172887
-0.027638,-3.974874,1.879744e-04,5.903806e-04,0.324800,0.187792
-0.025126,-3.974874,1.910314e-04,5.393786e-04,0.324800,0.204426
-0.022613,-3.974874,1.938112e-04,4.876202e-04,0.324800,0.222968
-0.020101,-3.974874,1.963098e-04,4.351779e-04,0.324800,0.243488
-0.017588,-3.974874,1.985234e-04,3.821254e-04,0.324800,0.265754
-0.015075,-3.974874,2.004486e-04,3.285370e-04,0.324800,0.288822
-0.012563,-3.974874,2.020826e-04,2.744878e-04,0.324800,0.310144
-0.010050,-3.974874,2.034229e-04,2.200537e-04,0.324800,0.323800
-0.007538,-3.974874,2.044674e-04,1.653109e-04,0.324800,0.317597
-0.005025,-3.974874,2.052146e-04,1.103363e-04,0.324800,0.270942
-0.002513,-3.974874,2.056634e-04,5.520686e-05,0.324800,0.162654
0.000000,-3.974874,2.058131e-04,4.308073e-11,0.283029,0.000000
-0.500000,-3.949749,5.426926e-04,1.536614e-03,0.695042,0.436497
-0.497487,-3.949749,5.402416e-04,1.508711e-03,0.695042,0.441193
-0.494975,-3.949749,5.376904e-04,1.479998e-03,0.695042,0.446138
-0.492462,-3.949749,5.350358e-04,1.450463e-03,0.695042,0.451350
-0.489950,-3.949749,5.322747e-04,1.420095e-03,0.695042,0.456845
-0.487437,-3.949749,5.294038e-04,1.388884e-03,0.695042,0.462643
-0.484925,-3.949749,5.264199e-04,1.356822e-03,0.695042,0.468763
-0.482412,-3.949749,5.233197e-04,1.323900e-03,0.695042,0.475227
-0.479899,-3.949749,5.201001e-04,1.290114e-03,0.695042,0.482057
-0.477387,-3.949749,5.167578e-04,1.255460e-03,0.695042,0.489276
-0.474874,-3.949749,5.132897e-04,1.219937e-03,0.695042,0.496910
-0.472362,-3.949749,5.096927e-04,1.183545e-03,0.695042,0.504985
-0.469849,-3.949749,5.059636e-04,1.146288e-03,0.695042,0.513525
-0.467337,-3.949749,5.020996e-04,1.108170e-03,0.695042,0.522557
-0.464824,-3.949749,4.980977e-04,1.069199e-03,0.695042,0.532105
-0.462312,-3.949749,4.939552e-04,1.029387e-03,0.695042,0.542192
-0.459799,-3.949749,4.896694e-04,9.887472e-04,0.695042,0.552837
-0.457286,-3.949749,4.852378e-04,9.472969e-04,0.695042,0.564051
-0.454774,-3.949749,4.806580e-04,9.050561e-04,0.695042,0.575835
-0.452261,-3.949749,4.759279e-04,8.620485e-04,0.695042,0.588174
-0.449749,-3.949749,4.710455e-04,8.183010e-04,0.695042,0.601029
-0.447236,-3.949749,4.660090e-04,7.738443e-04,0.695042,0.614326
-0.444724,-3.949749,4.608169e-04,7.287124e-04,0.695042,0.627940
-0.442211,-3.949749,4.554679e-04,6.829432e-04,0.695042,0.641671
-0.439698,-3.949749,4.499609e-04,6.365781e-04,0.695042,0.655211
-0.437186,-3.949749,4.442953e-04,5.896621e-04,0.695042,0.668098
-0.434673,-3.949749,4.384705e-04,5.422438e-04,0.695042,0.679650
-0.432161,-3.949749,4.324863e-04,4.943753e-04,0.695042,0.688872
-0.429648,-3.949749,4.263428e-04,4.461121e-04,0.695042,0.694329
-0.427136,-3.949749,4.200406e-04,3.975128e-04,0.695042,0.693987
-0.424623,-3.949749,4.135803e-04,3.486393e-04,0.695042,0.685024
-0.422111,-3.949749,4.069631e-04,2.995563e-04,0.695042,0.663642
-0.419598,-3.949749,4.001903e-04,2.503309e-04,0.695042,0.624989
-0.417085,-3.949749,3.932637e-04,2.010329e-04,0.695042,0.563379
-0.414573,-3.949749,3.861853e-04,1.517342e-04,0.695042,0.473132
-0.412060,-3.949749,3.789575e-04,1.025083e-04,0.695042,0.350381
-0.409548,-3.949749,3.715829e-04,5.343036e-05,0.695042,0.195833
-0.407035,-3.949749,3.640646e-04,4.576697e-06,0.695043,0.017472
-0.404523,-3.949749,3.564058e-04,4.397560e-05,-0.695042,-0.168945
-0.402010,-3.949749,3.486100e-04,9.214893e-05,-0.695042,-0.343447
-0.399497,-3.949749,3.406812e-04,1.398656e-04,-0.695042,-0.488379
-0.396985,-3.949749,3.326233e-04,1.870481e-04,-0.695042,-0.593896
-0.394472,-3.949749,3.244407e-04,2.336195e-04,-0.695042,-0.659175
-0.391960,-3.949749,3.161379e-04,2.795038e-04,-0.695042,-0.689804
-0.389447,-3.949749,3.077196e-04,3.246263e-04,-0.695042,-0.694049
-0.386935,-3.949749,2.991908e-04,3.689136e-04,-0.695042,-0.680066
-0.384422,-3.949749,2.905567e-04,4.122943e-04,-0.695042,-0.654554
-0.381910,-3.949749,2.818225e-04,4.546990e-04,-0.695042,-0.622456
-0.379397,-3.949749,2.729936e-04,4.960607e-04,-0.695042,-0.587168
-0.376884,-3.949749,2.640756e-04,5.363148e-04,-0.695042,-0.550899
-0.374372,-3.949749,2.550743e-04,5.753996e-04,-0.695042,-0.515016
-0.371859,-3.949749,2.459953e-04,6.132560e-04,-0.695042,-0.480319
-0.369347,-3.949749,2.368447e-04,6.498282e-04,-0.695042,-0.447237
-0.366834,-3.949749,2.276283e-04,6.850634e-04,-0.695042,-0.415963
-0.364322,-3.949749,2.183524e-04,7.189119e-04,-0.695042,-0.386546
-0.361809,-3.949749,2.090230e-04,7.513275e-04,-0.695042,-0.358947
-0.359296,-3.949749,1.996464e-04,7.822671e-04,-0.695042,-0.333076
-0.356784,-3.949749,1.902289e-04,8.116911e-04,-0.695042,-0.308820
-0.354271,-3.949749,1.807769e-04,8.395631e-04,-0.695042,-0.286054
-0.351759,-3.949749,1.712967e-04,8.658499e-04,-0.695042,-0.264651
-0.349246,-3.949749,1.617948e-04,8.905220e-04,-0.695042,-0.244488
-0.346734,-3.949749,1.522779e-04,9.135526e-04,-0.695042,-0.225446
-0.344221,-3.949749,1.427524e-04,9.349185e-04,-0.695042,-0.207416
-0.341709,-3.949749,1.332251e-04,9.545994e-04,-0.695042,-0.190295
-0.339196,-3.949749,1.237026e-04,9.725782e-04,-0.695042,-0.173991
-0.336683,-3.949749,1.141916e-04,9.888406e-04,-0.695042,-0.158415
-0.334171,-3.949749,1.046991e-04,1.003375e-03,-0.695042,-0.143489
-0.331658,-3.949749,9.523173e-05,1.016174e-03,-0.695042,-0.129139
-0.329146,-3.949749,8.579656e-05,1.027231e-03,-0.695042,-0.115298
-0.326633,-3.949749,7.640050e-05,1.036543e-03,-0.695042,-0.101905
-0.324121,-3.949749,6.705055e-05,1.044111e-03,-0.695042,-0.088902
-0.321608,-3.949749,5.775377e-05,1.049935e-03,-0.695042,-0.076234
-0.319095,-3.949749,4.851725e-05,1.054020e-03,-0.695042,-0.063851
-0.316583,-3.949749,3.934813e-05,1.056374e-03,-0.695043,-0.051707
-0.314070,-3.949749,3.025358e-05,1.057005e-03,-0.695043,-0.039754
-0.311558,-3.949749,2.124081e-05,1.055926e-03,-0.695043,-0.027951
-0.309045,-3.949749,1.231702e-05,1.053150e-03,-0.695043,-0.016255
-0.306533,-3.949749,3.489490e-06,1.048692e-03,-0.695047,-0.004625
-0.304020,-3.949749,5.234541e-06,1.042571e-03,0.695039,0.006979
-0.301508,-3.949749,1.384780e-05,1.034806e-03,0.695041,0.018599
-0.298995,-3.949749,2.234303e-05,1.025420e-03,0.695041,0.030274
-0.296482,-3.949749,3.071297e-05,1.014436e-03,0.695042,0.042048
-0.293970,-3.949749,3.895039e-05,1.001879e-03,0.695042,0.053961
-0.291457,-3.949749,4.704808e-05,9.877782e-04,0.695042,0.066060
-0.288945,-3.949749,5.499888e-05,9.721614e-04,0.695042,0.078391
-0.286432,-3.949749,6.279567e-05,9.550598e-04,0.695042,0.091005
-0.283920,-3.949749,7.043139e-05,9.365062e-04,0.695042,0.103955
-0.281407,-3.949749,7.789905e-05,9.165347e-04,0.695042,0.117300
-0.278894,-3.949749,8.519174e-05,8.951810e-04,0.695042,0.131103
-0.276382,-3.949749,9.230265e-05,8.724825e-04,0.695042,0.145434
-0.273869,-3.949749,9.922507e-05,8.484780e-04,0.695042,0.160370
-0.271357,-3.949749,1.059524e-04,8.232077e-04,0.695042,0.175998
-0.268844,-3.949749,1.124782e-04,7.967133e-04,0.695042,0.192414
-0.266332,-3.949749,1.187961e-04,7.690375e-04,0.695042,0.209727
-0.263819,-3.949749,1.248999e-04,7.402248e-04,0.695042,0.228059
-0.261307,-3.949749,1.307836e-04,7.103204e-04,0.695042,0.247549
-0.258794,-3.949749,1.364415e-04,6.793711e-04,0.695042,0.268354
-0.256281,-3.949749,1.418677e-04,6.474245e-04,0.695042,0.290648
-0.253769,-3.949749,1.470570e-04,6.145295e-04,0.695042,0.314630
-0.251256,-3.949749,1.520040e-04,5.807359e-04,0.695042,0.340517
-0.248744,-3.949749,1.567037e-04,5.460945e-04,0.695042,0.368543
-0.246231,-3.949749,1.611513e-04,5.106570e-04,0.695042,0.398947
-0.243719,-3.949749,1.653422e-04,4.744757e-04,0.695042,0.431954
-0.241206,-3.949749,1.692723e-04,4.376041e-04,0.695042,0.467723
-0.238693,-3.949749,1.729373e-04,4.000960e-04,0.695042,0.506264
-0.236181,-3.949749,1.763336e-04,3.620060e-04,0.695042,0.547264
-0.233668,-3.949749,1.794577e-04,3.233895e-04,0.695042,0.589777
-0.231156,-3.949749,1.823064e-04,2.843019e-04,0.695042,0.631651
-0.228643,-3.949749,1.848767e-04,2.447996e-04,0.695042,0.668522
-0.226131,-3.949749,1.871662e-04,2.049390e-04,0.695042,0.692192
-0.223618,-3.949749,1.891725e-04,1.647769e-04,0.695042,0.688470
-0.221106,-3.949749,1.908936e-04,1.243705e-04,0.695042,0.635788
-0.218593,-3.949749,1.923280e-04,8.377699e-05,0.695042,0.508944
-0.216080,-3.949749,1.934744e-04,4.305368e-05,0.695042,0.294739
-0.213568,-3.949749,1.943318e-04,2.257985e-06,0.695044,0.016149
-0.211055,-3.949749,1.948995e-04,3.855276e-05,-0.695042,-0.264616
-0.208543,-3.949749,1.951775e-04,7.932133e-05,-0.695042,-0.484857
-0.206030,-3.949749,1.951657e-04,1.199907e-04,-0.695042,-0.620207
-0.203518,-3.949749,1.948646e-04,1.605039e-04,-0.695042,-0.682167
-0.201005,-3.949749,1.942751e-04,2.008047e-04,-0.695042,-0.694662
-0.198492,-3.949749,1.933983e-04,2.408368e-04,-0.695042,-0.678647
-0.195980,-3.949749,1.922358e-04,2.805447e-04,-0.695042,-0.648178
-0.193467,-3.949749,1.907894e-04,3.198733e-04,-0.695042,-0.611555
-0.190955,-3.949749,1.890616e-04,3.587680e-04,-0.695042,-0.573325
-0.188442,-3.949749,1.870548e-04,3.971751e-04,-0.695042,-0.535828
-0.185930,-3.949749,1.847722e-04,4.350414e-04,-0.695042,-0.500175
-0.183417,-3.949749,1.822171e-04,4.723146e-04,-0.695042,-0.466810
-0.180905,-3.949749,1.793932e-04,5.089434e-04,-0.695042,-0.435830
-0.178392,-3.949749,1.763046e-04,5.448773e-04,-0.695042,-0.407158
-0.175879,-3.949749,1.729559e-04,5.800668e-04,-0.695042,-0.380636
-0.173367,-3.949749,1.693518e-04,6.144634e-04,-0.695042,-0.356073
-0.170854,-3.949749,1.654974e-04,6.480199e-04,-0.695042,-0.333275
-0.168342,-3.949749,1.613984e-04,6.806902e-04,-0.695042,-0.312058
-0.165829,-3.949749,1.570604e-04,7.124295e-04,-0.695042,-0.292251
-0.163317,-3.949749,1.524897e-04,7.431942e-04,-0.695042,-0.273697
-0.160804,-3.949749,1.476928e-04,7.729420e-04,-0.695042,-0.256259
-0.158291,-3.949749,1.426765e-04,8.016323e-04,-0.695042,-0.239814
-0.155779,-3.949749,1.374480e-04,8.292257e-04,-0.695042,-0.224252
-0.153266,-3.949749,1.320146e-04,8.556845e-04,-0.695042,-0.209476
-0.150754,-3.949749,1.263840e-04,8.809724e-04,-0.695042,-0.195400
-0.148241,-3.949749,1.205644e-04,9.050548e-04,-0.695042,-0.181948
-0.145729,-3.949749,1.145639e-04,9.278988e-04,-0.695042,-0.169051
-0.143216,-3.949749,1.083911e-04,9.494731e-04,-0.695042,-0.156649
-0.140704,-3.949749,1.020548e-04,9.697483e-04,-0.695042,-0.144688
-0.138191,-3.949749,9.556406e-05,9.886967e-04,-0.695042,-0.133117
-0.135678,-3.949749,8.892808e-05,1.006292e-03,-0.695042,-0.121893
-0.133166,-3.949749,8.215636e-05,1.022511e-03,-0.695042,-0.110974
-0.130653,-3.949749,7.525857e-05,1.037331e-03,-0.695042,-0.100323
-0.128141,-3.949749,6.824460e-05,1.050732e-03,-0.695042,-0.089906
-0.125628,-3.949749,6.112449e-05,1.062695e-03,-0.695042,-0.079692
-0.123116,-3.949749,5.390845e-05,1.073205e-03,-0.695042,-0.069650
-0.120603,-3.949749,4.660683e-05,1.082246e-03,-0.695042,-0.059753
-0.118090,-3.949749,3.923012e-05,1.089807e-03,-0.695042,-0.049975
-0.115578,-3.949749,3.178895e-05,1.095878e-03,-0.695043,-0.040289
-0.113065,-3.949749,2.429401e-05,1.100449e-03,-0.695043,-0.030673
-0.110553,-3.949749,1.675612e-05,1.103515e-03,-0.695043,-0.021103
-0.108040,-3.949749,9.186151e-06,1.105072e-03,-0.695044,-0.011555
-0.105528,-3.949749,1.595036e-06,1.105117e-03,-0.695052,-0.002006
-0.103015,-3.949749,6.006246e-06,1.103650e-03,0.695039,0.007565
-0.100503,-3.949749,1.360670e-05,1.100674e-03,0.695041,0.017182
-0.097990,-3.949749,2.119530e-05,1.096193e-03,0.695041,0.026868
-0.095477,-3.949749,2.876105e-05,1.090212e-03,0.695042,0.036647
-0.092965,-3.949749,3.629298e-05,1.082740e-03,0.695042,0.046543
-0.090452,-3.949749,4.378012e-05,1.073788e-03,0.695042,0.056582
-0.087940,-3.949749,5.121160e-05,1.063366e-03,0.695042,0.066791
-0.085427,-3.949749,5.857660e-05,1.051491e-03,0.695042,0.077199
-0.082915,-3.949749,6.586439e-05,1.038177e-03,0.695042,0.087837
-0.080402,-3.949749,7.306434e-05,1.023443e-03,0.695042,0.098736
-0.077889,-3.949749,8.016594e-05,1.007309e-03,0.695042,0.109933
-0.075377,-3.949749,8.715883e-05,9.897978e-04,0.695042,0.121465
-0.072864,-3.949749,9.403278e-05,9.709326e-04,0.695042,0.133376
-0.070352,-3.949749,1.007777e-04,9.507393e-04,0.695042,0.145711
-0.067839,-3.949749,1.073838e-04,9.292457e-04,0.695042,0.158521
-0.065327,-3.949749,1.138414e-04,9.064811e-04,0.695042,0.171865
-0.062814,-3.949749,1.201409e-04,8.824766e-04,0.695042,0.185803
-0.060302,-3.949749,1.262732e-04,8.572650e-04,0.695042,0.200408
-0.057789,-3.949749,1.322292e-04,8.308808e-04,0.695042,0.215758
-0.055276,-3.949749,1.380002e-04,8.033601e-04,0.695042,0.231943
-0.052764,-3.949749,1.435778e-04,7.747405e-04,0.695042,0.249062
-0.050251,-3.949749,1.489536e-04,7.450612e-04,0.695042,0.267227
-0.047739,-3.949749,1.541199e-04,7.143626e-04,0.695042,0.286565
-0.045226,-3.949749,1.590690e-04,6.826869e-04,0.695042,0.307216
-0.042714,-3.949749,1.637935e-04,6.500774e-04,0.695042,0.329338
-0.040201,-3.949749,1.682867e-04,6.165785e-04,0.695042,0.353101
-0.037688,-3.949749,1.725418e-04,5.822362e-04,0.695042,0.378686
-0.035176,-3.949749,1.765525e-04,5.470974e-04,0.695042,0.406281
-0.032663,-3.949749,1.803130e-04,5.112101e-04,0.695042,0.436058
-0.030151,-3.949749,1.838176e-04,4.746236e-04,0.695042,0.468148
-0.027638,-3.949749,1.870613e-04,4.373877e-04,0.695042,0.502582
-0.025126,-3.949749,1.900392e-04,3.995535e-04,0.695042,0.539188
-0.022613,-3.949749,1.927470e-04,3.611726e-04,0.695042,0.577400
-0.020101,-3.949749,1.951806e-04,3.222977e-04,0.695042,0.615934
-0.017588,-3.949749,1.973364e-04,2.829818e-04,0.695042,0.652207
-0.015075,-3.949749,1.992112e-04,2.432788e-04,0.695042,0.681390
-0.012563,-3.949749,2.008024e-04,2.032429e-04,0.695042,0.694991
-0.010050,-3.949749,2.021074e-04,1.629290e-04,0.695042,0.679212
-0.007538,-3.949749,2.031245e-04,1.223922e-04,0.695042,0.614492
-0.005025,-3.949749,2.038520e-04,8.168796e-05,0.695042,0.479965
-0.002513,-3.949749,2.042890e-04,4.087196e-05,0.695042,0.267409
0.000000,-3.949749,2.044347e-04,3.189065e-11,0.669366,0.000000
-0.500000,-3.924623,5.622465e-04,9.581821e-04,0.842295,0.735312
-0.497487,-3.924623,5.594782e-04,9.387235e-04,0.842295,0.740852
-0.494975,-3.924623,5.566006e-04,9.187073e-04,0.842295,0.746577
-0.492462,-3.924623,5.536107e-04,8.981255e-04,0.842295,0.752482
-0.489950,-3.924623,5.505049e-04,8.769707e-04,0.842295,0.758563
-0.487437,-3.924623,5.472801e-04,8.552365e-04,0.842295,0.764812
-0.484925,-3.924623,5.439330e-04,8.329176e-04,0.842295,0.771215
-0.482412,-3.924623,5.404602e-04,8.100095e-04,0.842295,0.777754
-0.479899,-3.924623,5.368586e-04,7.865093e-04,0.842295,0.784404
-0.477387,-3.924623,5.331249e-04,7.624149e-04,0.842295,0.791131
-0.474874,-3.924623,5.292559e-04,7.377260e-04,0.842295,0.797889
-0.472362,-3.924623,5.252487e-04,7.124438e-04,0.842295,0.804622
-0.469849,-3.924623,5.211001e-04,6.865709e-04,0.842295,0.811252
-0.467337,-3.924623,5.168074e-04,6.601120e-04,0.842295,0.817684
-0.464824,-3.924623,5.123678e-04,6.330734e-04,0.842295,0.823794
-0.462312,-3.924623,5.077787e-04,6.054637e-04,0.842295,0.829423
-0.459799,-3.924623,5.030376e-04,5.772933e-04,0.842295,0.834374
-0.457286,-3.924623,4.981422e-04,5.485750e-04,0.842295,0.838394
-0.454774,-3.924623,4.930905e-04,5.193238e-04,0.842295,0.841165
-0.452261,-3.924623,4.878807e-04,4.895570e-04,0.842295,0.842290
-0.449749,-3.924623,4.825110e-04,4.592945e-04,0.842295,0.841272
-0.447236,-3.924623,4.769801e-04,4.285585e-04,0.842295,0.837492
-0.444724,-3.924623,4.712870e-04,3.973739e-04,0.842295,0.830186
-0.442211,-3.924623,4.654308e-04,3.657680e-04,0.842295,0.818420
-0.439698,-3.924623,4.594109e-04,3.337708e-04,0.842295,0.801062
-0.437186,-3.924623,4.532273e-04,3.014145e-04,0.842295,0.776771
-0.434673,-3.924623,4.468799e-04,2.687342e-04,0.842295,0.743990
-0.432161,-3.924623,4.403692e-04,2.357671e-04,0.842295,0.700978
-0.429648,-3.924623,4.336961e-04,2.025530e-04,0.842295,0.645885
-0.427136,-3.924623,4.268617e-04,1.691339e-04,0.842295,0.576907
-0.424623,-3.924623,4.198674e-04,1.355537e-04,0.842295,0.492531
-0.422111,-3.924623,4.127152e-04,1.018586e-04,0.842295,0.391889
-0.419598,-3.924623,4.054071e-04,6.809639e-05,0.842295,0.275197
-0.417085,-3.924623,3.979458e-04,3.431663e-05,0.842295,0.144197
-0.414573,-3.924623,3.903341e-04,5.702774e-07,0.842297,0.002461
-0.412060,-3.924623,3.825752e-04,3.309049e-05,-0.842295,-0.144625
-0.409548,-3.924623,3.746727e-04,6.661250e-05,-0.842295,-0.290324
-0.407035,-3.924623,3.666304e-04,9.994177e-05,-0.842295,-0.427449
-0.404523,-3.924623,3.584524e-04,1.330238e-04,-0.842295,-0.549487
-0.402010,-3.924623,3.501431e-04,1.658040e-04,-0.842295,-0.651598
-0.399497,-3.924623,3.417073e-04,1.982274e-04,-0.842295,-0.731183
-0.396985,-3.924623,3.331499e-04,2.302395e-04,-0.842295,-0.787902
-0.394472,-3.924623,3.244759e-04,2.617862e-04,-0.842295,-0.823251
-0.391960,-3.924623,3.156908e-04,2.928141e-04,-0.842295,-0.839918
-0.389447,-3.924623,3.068000e-04,3.232707e-04,-0.842295,-0.841145
-0.386935,-3.924623,2.978094e-04,3.531047e-04,-0.842295,-0.830225
-0.384422,-3.924623,2.887247e-04,3.822661e-04,-0.842295,-0.810180
-0.381910,-3.924623,2.795519e-04,4.107064e-04,-0.842295,-0.783596
-0.379397,-3.924623,2.702972e-04,4.383788e-04,-0.842295,-0.752579
-0.376884,-3.924623,2.609667e-04,4.652384e-04,-0.842295,-0.718780
-0.374372,-3.924623,2.515668e-04,4.912421e-04,-0.842295,-0.683450
-0.371859,-3.924623,2.421037e-04,5.163491e-04,-0.842295,-0.647512
-0.369347,-3.924623,2.325840e-04,5.405207e-04,-0.842295,-0.611627
-0.366834,-3.924623,2.230140e-04,5.637203e-04,-0.842295,-0.576254
-0.364322,-3.924623,2.134003e-04,5.859138e-04,-0.842295,-0.541699
-0.361809,-3.924623,2.037495e-04,6.070694e-04,-0.842295,-0.508154
-0.359296,-3.924623,1.940680e-04,6.271578e-04,-0.842295,-0.475728
-0.356784,-3.924623,1.843625e-04,6.461517e-04,-0.842295,-0.444470
-0.354271,-3.924623,1.746396e-04,6.640267e-04,-0.842295,-0.414386
-0.351759,-3.924623,1.649058e-04,6.807604e-04,-0.842295,-0.385453
-0.349246,-3.924623,1.551680e-04,6.963328e-04,-0.842295,-0.357629
-0.346734,-3.924623,1.454326e-04,7.107265e-04,-0.842295,-0.330856
-0.344221,-3.924623,1.357064e-04,7.239260e-04,-0.842295,-0.305071
-0.341709,-3.924623,1.259961e-04,7.359184e-04,-0.842295,-0.280204
-0.339196,-3.924623,1.163083e-04,7.466926e-04,-0.842295,-0.256184
-0.336683,-3.924623,1.066498e-04,7.562400e-04,-0.842295,-0.232939
-0.334171,-3.924623,9.702730e-05,7.645539e-04,-0.842295,-0.210398
-0.331658,-3.924623,8.744755e-05,7.716296e-04,-0.842295,-0.188491
-0.329146,-3.924623,7.791733e-05,7.774645e-04,-0.842295,-0.167150
-0.326633,-3.924623,6.844341e-05,7.820579e-04,-0.842295,-0.146310
-0.324121,-3.924623,5.903261e-05,7.854107e-04,-0.842295,-0.125905
-0.321608,-3.924623,4.969175e-05,7.875259e-04,-0.842295,-0.105874
-0.319095,-3.924623,4.042765e-05,7.884082e-04,-0.842295,-0.086155
-0.316583,-3.924623,3.124718e-05,7.880640e-04,-0.842295,-0.066690
-0.314070,-3.924623,2.215720e-05,7.865011e-04,-0.842296,-0.047420
-0.311558,-3.924623,1.316456e-05,7.837293e-04,-0.842296,-0.028289
-0.309045,-3.924623,4.276152e-06,7.797597e-04,-0.842297,-0.009238
-0.306533,-3.924623,4.501166e-06,7.746050e-04,0.842293,0.009789
-0.304020,-3.924623,1.316053e-05,7.682792e-04,0.842295,0.028848
-0.301508,-3.924623,2.169508e-05,7.607981e-04,0.842295,0.047999
-0.298995,-3.924623,3.009800e-05,7.521784e-04,0.842295,0.067300
-0.296482,-3.924623,3.836247e-05,7.424386e-04,0.842295,0.086813
-0.293970,-3.924623,4.648174e-05,7.315982e-04,0.842295,0.106599
-0.291457,-3.924623,5.444906e-05,7.196781e-04,0.842295,0.126727
-0.288945,-3.924623,6.225777e-05,7.067005e-04,0.842295,0.147264
-0.286432,-3.924623,6.990126e-05,6.926886e-04,0.842295,0.168283
-0.283920,-3.924623,7.737297e-05,6.776670e-04,0.842295,0.189864
-0.281407,-3.924623,8.466644e-05,6.616613e-04,0.842295,0.212088
-0.278894,-3.924623,9.177530e-05,6.446982e-04,0.842295,0.235045
-0.276382,-3.924623,9.869327e-05,6.268054e-04,0.842295,0.258829
-0.273869,-3.924623,1.054142e-04,6.080119e-04,0.842295,0.283543
-0.271357,-3.924623,1.119320e-04,5.883473e-04,0.842295,0.309296
-0.268844,-3.924623,1.182409e-04,5.678424e-04,0.842295,0.336202
